timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-06-14T16:48:40,codecarbon,cb780ae6-b31d-4174-bb00-5ed3cc53005d,0.0119664669036865,4.113472998142242e-09,0.00034375,22.5,0.0,5.947206974029541,7.479041814804077e-08,0.0,0.0,7.479041814804077e-08,France,FRA,brittany,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,-1.2417,48.1493,15.85921859741211,machine,N
2022-06-14T16:48:41,codecarbon,cb780ae6-b31d-4174-bb00-5ed3cc53005d,1.0452375411987305,4.512292116120445e-07,0.000431700157932,22.5,0.0,5.947206974029541,6.52027130126953e-06,0.0,1.6838961825858215e-06,8.204167483855352e-06,France,FRA,brittany,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,-1.2417,48.1493,15.85921859741211,machine,N
2022-06-14T16:48:42,codecarbon,cb780ae6-b31d-4174-bb00-5ed3cc53005d,2.096998929977417,9.066451941612172e-07,0.0004323536751499,22.5,0.0,5.947206974029541,1.3087762892246244e-05,0.0,3.3966951834122484e-06,1.6484458075658494e-05,France,FRA,brittany,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,-1.2417,48.1493,15.85921859741211,machine,N
2022-06-14T16:48:43,codecarbon,cb780ae6-b31d-4174-bb00-5ed3cc53005d,3.127589464187622,1.3531327751208157e-06,0.0004326439868834,22.5,0.0,5.947206974029541,1.95227175951004e-05,0.0,5.079696498005338e-06,2.460241409310573e-05,France,FRA,brittany,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,-1.2417,48.1493,15.85921859741211,machine,N
2022-06-14T17:12:01,codecarbon,6d73510f-d5ac-4a3d-93eb-369b92fb59ad,0.0139350891113281,4.878224247219502e-09,0.0003500676750788,22.5,0.0,5.947206974029541,8.709430694580078e-08,0.0,1.6006793672810695e-09,8.869498631308188e-08,France,FRA,brittany,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,-1.2417,48.1493,15.85921859741211,machine,N
2022-06-14T17:12:02,codecarbon,6d73510f-d5ac-4a3d-93eb-369b92fb59ad,1.0545823574066162,4.549116587086641e-07,0.0004313666500427,22.5,0.0,5.947206974029541,6.584906578063965e-06,0.0,1.6862144893662884e-06,8.271121067430254e-06,France,FRA,brittany,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,-1.2417,48.1493,15.85921859741211,machine,N
2022-06-14T17:12:03,codecarbon,6d73510f-d5ac-4a3d-93eb-369b92fb59ad,2.0990285873413086,9.07760391538516e-07,0.0004324669025533,22.5,0.0,5.947206974029541,1.3112695515155793e-05,0.0,3.392038876453588e-06,1.650473439160938e-05,France,FRA,brittany,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,-1.2417,48.1493,15.85921859741211,machine,N
2022-06-17T15:55:07,codecarbon,d817948b-0d77-4b38-9c28-6ef8a5cd9fab,0.228360891342163,7.861521199734416e-08,0.0003442586492603,22.5,0.0,5.947206974029541,1.4272555708885192e-06,0.0,2.111919972283734e-09,1.429367490860803e-06,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:55:58,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,0.2244844436645507,7.726030550032734e-08,0.0003441677482818,22.5,0.0,5.947206974029541,1.4030277729034425e-06,0.0,1.705054375236159e-09,1.4047328272786783e-06,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:00,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,1.4785232543945312,6.018147882137109e-07,0.0004070377563727,22.5,0.0,5.947206974029541,9.234744310379028e-06,0.0,1.70734274805208e-06,1.0942087058431109e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:01,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,2.7288148403167725,1.125292452484532e-06,0.0004123740591919,22.5,0.0,5.947206974029541,1.7049066722393038e-05,0.0,3.4107960500530034e-06,2.045986277244604e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:02,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,3.97087836265564,1.644761512296825e-06,0.0004142059670638,22.5,0.0,5.947206974029541,2.481196373701096e-05,0.0,5.092791032022225e-06,2.990475476903318e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:03,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,5.216290473937988,2.166094786876943e-06,0.0004152557833386,22.5,0.0,5.947206974029541,3.259578943252564e-05,0.0,6.787752147055149e-06,3.938354157958078e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:05,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,7.230443239212036,2.685382992755604e-06,0.0003713994984695,22.5,0.0,5.947206974029541,4.034932553768159e-05,0.0,8.475819785147583e-06,4.882514532282916e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:07,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,8.506810426712036,3.2197921831079274e-06,0.0003784958194198,22.5,0.0,5.947206974029541,4.832662045955659e-05,0.0,1.0215055596951193e-05,5.8541676056507774e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:08,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,9.744687795639038,3.737764608140404e-06,0.0003835694571778,22.5,0.0,5.947206974029541,5.606335401535035e-05,0.0,1.1896002496293365e-05,6.795935651164371e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:09,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,10.99108076095581,4.259215716077667e-06,0.0003875156418837,22.5,0.0,5.947206974029541,6.385331004858018e-05,0.0,1.3586975698286496e-05,7.744028574686667e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:10,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,12.227720260620115,4.776396789464297e-06,0.0003906203844756,22.5,0.0,5.947206974029541,7.157607525587082e-05,0.0,1.5267502734389117e-05,8.684357799025994e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:12,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,13.476540088653564,5.298853223761192e-06,0.0003931909220692,22.5,0.0,5.947206974029541,7.938119918107986e-05,0.0,1.6961586705487266e-05,9.634278588656712e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:13,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,14.71144723892212,5.815721342904138e-06,0.0003953194575933,22.5,0.0,5.947206974029541,8.709936887025833e-05,0.0,1.86410191825442e-05,0.0001057403880528,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:14,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,15.95126485824585,6.33432936136659e-06,0.0003971051460594,22.5,0.0,5.947206974029541,9.484822899103165e-05,0.0,2.0321395761088185e-05,0.0001151696247521,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:15,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,17.200818300247192,6.856918030416955e-06,0.0003986390595334,22.5,0.0,5.947206974029541,0.000102651707828,0.0,2.201952908862704e-05,0.0001246712369166,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:16,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,18.44977116584778,7.379744054303182e-06,0.000399991088668,22.5,0.0,5.947206974029541,0.000110457663238,0.0,2.371950138564567e-05,0.0001341771646236,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:18,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,19.69295072555542,7.899584429202976e-06,0.000401137673033,22.5,0.0,5.947206974029541,0.0001182212978601,0.0,2.540750994354492e-05,0.0001436288078036,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:19,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,20.92867422103882,8.417377200199404e-06,0.0004021935222125,22.5,0.0,5.947206974029541,0.0001259445697069,0.0,2.709865211489055e-05,0.0001530432218218,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:20,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,22.171231985092163,8.937380431452651e-06,0.0004031070730513,22.5,0.0,5.947206974029541,0.0001337100759148,0.0,2.878775011155208e-05,0.0001624978260264,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:22,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,23.630131721496586,9.458216968844871e-06,0.0004002608652511,22.5,0.0,5.947206974029541,0.0001414930179715,0.0,3.047456328020928e-05,0.0001719675812517,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:23,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,24.881232023239136,9.98183803859084e-06,0.0004011794122279,22.5,0.0,5.947206974029541,0.0001493123948574,0.0,3.21755694806086e-05,0.000181487964338,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:24,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,26.12854790687561,1.05038505820776e-05,0.0004020066717643,22.5,0.0,5.947206974029541,0.0001571081191301,0.0,3.387098236218539e-05,0.0001909791014923,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:25,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,27.3667221069336,1.102197402226084e-05,0.000402750975407,22.5,0.0,5.947206974029541,0.0001648467078804,0.0,3.555281979697279e-05,0.0002003995276774,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:56:27,codecarbon,16758479-740a-4dab-9534-a742d9bec25b,28.60941171646118,1.154147735403754e-05,0.0004034154028898,22.5,0.0,5.947206974029541,0.0001726072803139,0.0,3.7237762486713846e-05,0.0002098450428006,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:34,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,0.0081212520599365,2.7916803956031803e-09,0.00034375,22.5,0.0,5.947206974029541,5.075782537460328e-08,0.0,0.0,5.075782537460328e-08,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:35,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,1.256110429763794,5.248539616758767e-07,0.0004178406207283,22.5,0.0,5.947206974029541,7.85069018602371e-06,0.0,1.6921091171740462e-06,9.542799303197758e-06,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:36,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,2.506458282470703,1.0481701704467516e-06,0.0004181877583111,22.5,0.0,5.947206974029541,1.5665364265441893e-05,0.0,3.3922751972263164e-06,1.905763946266821e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:38,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,3.764716386795044,1.5741329906219012e-06,0.0004181279089557,22.5,0.0,5.947206974029541,2.352324426174164e-05,0.0,5.097355567747476e-06,2.8620599829489115e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:39,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,5.017756223678589,2.0988081919700343e-06,0.0004182762371088,22.5,0.0,5.947206974029541,3.1354743242263794e-05,0.0,6.8054057026459234e-06,3.816014894490972e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:40,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,6.263912916183472,2.619627555633e-06,0.0004182094468243,22.5,0.0,5.947206974029541,3.913693428039551e-05,0.0,8.49265764020449e-06,4.76295919206e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:41,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,7.312804222106934,3.073857516932488e-06,0.0004203390961349,22.5,0.0,5.947206974029541,4.568626880645752e-05,0.0,1.020204968322408e-05,5.58883184896816e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:42,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,8.538606405258179,3.589490210023245e-06,0.0004203836129292,22.5,0.0,5.947206974029541,5.33475324511528e-05,0.0,1.1915925912906195e-05,6.5263458364059e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:57:44,codecarbon,e2f03ccf-91e1-48e2-877e-e1c01b87056f,9.783456563949583,4.109781828827366e-06,0.0004200746231113,22.5,0.0,5.947206974029541,6.112161576747894e-05,0.0,1.3601690211200437e-05,7.472330597867939e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:34,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,0.0112771987915039,3.919133452061866e-09,0.0003475272117234,22.5,0.0,5.947206974029541,6.96137547492981e-08,0.0,1.6432171063722003e-09,7.12569718556703e-08,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:35,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,1.2601642608642578,5.262722557139184e-07,0.0004176219498186,22.5,0.0,5.947206974029541,7.87515789270401e-06,0.0,1.6934285748217802e-06,9.56858646752579e-06,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:37,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,2.6054458618164062,1.090981874908915e-06,0.0004187313545437,22.5,0.0,5.947206974029541,1.6283167898654936e-05,0.0,3.552866190598062e-06,1.9836034089253e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:38,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,3.856738567352295,1.6142795441131122e-06,0.0004185607906582,22.5,0.0,5.947206974029541,2.410374730825424e-05,0.0,5.246789857438708e-06,2.935053716569295e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:39,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,5.106782197952271,2.137044288063256e-06,0.0004184717901069,22.5,0.0,5.947206974029541,3.191029280424118e-05,0.0,6.945057887818014e-06,3.885535069205919e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:40,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,6.34447169303894,2.6550941523701684e-06,0.0004184894000367,22.5,0.0,5.947206974029541,3.964585214853287e-05,0.0,8.628586985470197e-06,4.8274439134003065e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:42,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,7.583053350448608,3.173500045191637e-06,0.0004184989737681,22.5,0.0,5.947206974029541,4.7386987507343296e-05,0.0,1.031301331432284e-05,5.770000082166613e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:43,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,8.83564805984497,3.697457183121098e-06,0.0004184704005951,22.5,0.0,5.947206974029541,5.521570444107056e-05,0.0,1.201078979749487e-05,6.722649423856542e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:44,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,10.083832025527954,4.21963461812071e-06,0.0004184554648905,22.5,0.0,5.947206974029541,6.30106121301651e-05,0.0,1.3710017290211452e-05,7.672062942037655e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:45,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,11.33836793899536,4.744495493729407e-06,0.0004184460690688,22.5,0.0,5.947206974029541,7.085146158933639e-05,0.0,1.541209284210737e-05,8.626355443144376e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:47,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,12.578025579452516,5.263214564339411e-06,0.0004184452107441,22.5,0.0,5.947206974029541,7.85993218421936e-05,0.0,1.709548841852296e-05,9.569481026071656e-05,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:48,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,13.818233489990234,5.782289138450873e-06,0.0004184535702511,22.5,0.0,5.947206974029541,8.635062128305435e-05,0.0,1.8781908506961524e-05,0.00010513252979,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:49,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,15.061909437179564,6.3028229300519655e-06,0.0004184610826628,22.5,0.0,5.947206974029541,9.412359595298768e-05,0.0,2.04731845934117e-05,0.0001145967805463,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:50,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,16.314091444015503,6.826703081375093e-06,0.0004184543837333,22.5,0.0,5.947206974029541,0.0001019497334957,0.0,2.21721407111076e-05,0.0001241218742068,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:52,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,17.561350345611572,7.348393625469964e-06,0.000418441263391,22.5,0.0,5.947206974029541,0.0001097451016306,0.0,2.3862055196038908e-05,0.0001336071568267,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:53,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,18.8042676448822,7.86833689727201e-06,0.0004184335729455,22.5,0.0,5.947206974029541,0.0001175071001052,0.0,2.555357075420545e-05,0.0001430606708594,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
2022-06-17T15:58:54,codecarbon,0c6946a0-a5a2-4f92-94cb-ee236203679e,20.05464243888855,8.391794163209519e-06,0.0004184464614007,22.5,0.0,5.947206974029541,0.0001253219425678,0.0,2.7256133126893188e-05,0.0001525780756947,France,FRA,île-de-france,,,Windows-10-10.0.22000-SP0,3.9.9,8,Intel(R) Core(TM) i5-8300H CPU @ 2.30GHz,1,1 x NVIDIA GeForce GTX 1050,2.4506,48.8619,15.85921859741211,machine,N
